%time,field.timestamp,field.delx,field.dely,field.longitude,field.latitude
1495100785369384775,094625.40,60.9955742905,-492.02595105,9.97777511667,57.015255325
1495100785579962248,094625.60,61.0294468381,-492.054164592,9.97777465,57.01525563
1495100785766018519,094625.80,61.0784972502,-492.087415722,9.9777741,57.0152560717
1495100785971385838,094626.00,61.0908986742,-492.107568954,9.97777376667,57.0152561833
1495100786171430273,094626.20,61.1266221814,-492.131751591,9.97777336667,57.015256505
1495100786370842291,094626.40,61.1516101254,-492.155934866,9.97777296667,57.01525673
1495100786576708973,094626.60,61.2030667837,-492.193216646,9.97777235,57.0152571933
1495100786784267839,094626.80,61.2212061803,-492.207323345,9.97777211667,57.0152573567
1495100786965618973,094627.00,61.2345330858,-492.226468822,9.9777718,57.0152574767
1495100787168801933,094627.20,61.266924866,-492.252667054,9.97777136667,57.0152577683
1495100787376088421,094627.40,61.300427223,-492.272819027,9.97777103333,57.01525807
1495100787576026413,094627.60,61.3333742905,-492.294986431,9.97777066667,57.0152583667
1495100787769748046,094627.80,61.371318948,-492.318161235,9.97777028333,57.0152587083
1495100787976644958,094628.00,61.4074126473,-492.337305355,9.97776996667,57.0152590333
1495100788192098469,094628.20,61.4338813587,-492.352419255,9.97776971667,57.0152592717
1495100788379214236,094628.40,61.4666433324,-492.379625162,9.97776926667,57.0152595667
1495100788578947806,094628.60,61.4979245378,-492.39776187,9.97776896667,57.0152598483
1495100788764301682,094628.80,61.5255038247,-492.407837211,9.9777688,57.0152600967
1495100788967624115,094629.00,61.5656696331,-492.428996484,9.97776845,57.0152604583
1495100789175462697,094629.20,61.5989868934,-492.447133071,9.97776815,57.0152607583
1495100789374694736,094629.40,61.6311935789,-492.462246628,9.9777679,57.0152610483
1495100789579598237,094629.60,61.6550709496,-492.479376078,9.97776761667,57.0152612633
1495100789767851714,094629.80,61.6904242633,-492.49247405,9.9777674,57.0152615817
